date,country,city,value,level
2020-12-30,IN,Visakhapatnam,166,Bad Quality
2020-12-30,IN,New Delhi,214,Bad Quality
2020-12-30,IN,Nagpur,172,Bad Quality
2020-12-30,IN,Lucknow,200,Bad Quality
2020-12-30,IN,Mysore,88,Good Quality
2020-12-30,IN,Hyderabad,165,Bad Quality
2020-12-30,IN,Patna,171,Bad Quality
2020-12-30,IN,Kolkata,194,Bad Quality
2020-12-30,IN,Chennai,108,Bad Quality
2020-12-30,IN,Shillong,190,Bad Quality
2020-12-30,IN,Mysore,88,Good Quality
2020-12-30,IN,Visakhapatnam,166,Bad Quality
2020-12-30,IN,Bengaluru,126,Bad Quality
2020-12-30,IN,Chennai,108,Bad Quality
2020-12-30,IN,Bengaluru,126,Bad Quality
2020-12-30,IN,Chandigarh,164,Bad Quality
2020-12-30,IN,Thrissur,88,Good Quality
2020-12-30,IN,Jaipur,141,Bad Quality
2020-12-30,IN,Bhopal,166,Bad Quality
2020-12-30,IN,Chandigarh,164,Bad Quality
2020-12-30,IN,Nagpur,172,Bad Quality
2020-12-30,IN,Kolkata,194,Bad Quality
2020-12-30,IN,Thrissur,88,Good Quality
2020-12-30,IN,Jaipur,141,Bad Quality
2020-12-30,IN,Bhopal,166,Bad Quality
2020-12-30,IN,Mumbai,173,Bad Quality
2020-12-30,IN,New Delhi,214,Bad Quality
2020-12-30,IN,Shillong,190,Bad Quality
2020-12-30,IN,Hyderabad,165,Bad Quality
2020-12-30,IN,Patna,171,Bad Quality
2020-12-30,IN,Gandhinagar,150,Bad Quality
2020-12-30,IN,Lucknow,200,Bad Quality
2020-12-30,IN,Thiruvananthapuram,104,Bad Quality
2020-12-31,IN,Thrissur,82,Good Quality
2020-12-31,IN,Mysore,62,Good Quality
2020-12-31,IN,Hyderabad,165,Bad Quality
2020-12-31,IN,Thiruvananthapuram,72,Good Quality
2020-12-31,IN,Chandigarh,154,Bad Quality
2020-12-31,IN,New Delhi,299,Bad Quality
2020-12-31,IN,Chennai,102,Bad Quality
2020-12-31,IN,Gandhinagar,143,Bad Quality
2020-12-31,IN,Gandhinagar,143,Bad Quality
2020-12-31,IN,Lucknow,206,Bad Quality
2020-12-31,IN,Patna,166,Bad Quality
2020-12-31,IN,Jaipur,123,Bad Quality
2020-12-31,IN,Visakhapatnam,176,Bad Quality
2020-12-31,IN,Nagpur,172,Bad Quality
2020-12-31,IN,Kolkata,185,Bad Quality
2020-12-31,IN,Bhopal,170,Bad Quality
2020-12-31,IN,Mumbai,176,Bad Quality
2020-12-31,IN,Bengaluru,103,Bad Quality
2020-12-31,IN,Shillong,184,Bad Quality
2020-12-31,IN,Chennai,102,Bad Quality
2020-12-31,IN,Thrissur,82,Good Quality
2020-12-31,IN,Shillong,184,Bad Quality
2020-12-31,IN,New Delhi,299,Bad Quality
2020-12-31,IN,Kolkata,185,Bad Quality
2020-12-31,IN,Thiruvananthapuram,72,Good Quality
2020-12-31,IN,Bengaluru,103,Bad Quality
2020-12-31,IN,Hyderabad,165,Bad Quality
2020-12-31,IN,Chandigarh,154,Bad Quality
2020-12-31,IN,Jaipur,123,Bad Quality
2020-12-31,IN,Bhopal,170,Bad Quality
2020-12-31,IN,Visakhapatnam,176,Bad Quality
2020-12-31,IN,Nagpur,172,Bad Quality
2020-12-31,IN,Mumbai,176,Bad Quality
2020-12-31,IN,Lucknow,206,Bad Quality
2020-12-31,IN,Mysore,62,Good Quality
2020-12-31,IN,Patna,166,Bad Quality
2021-01-01,IN,Visakhapatnam,182,Bad Quality
2021-01-01,IN,Mysore,68,Good Quality
2021-01-01,IN,Lucknow,279,Bad Quality
2021-01-01,IN,Mumbai,186,Bad Quality
2021-01-01,IN,Hyderabad,165,Bad Quality
2021-01-01,IN,Bengaluru,149,Bad Quality
2021-01-01,IN,New Delhi,390,Bad Quality
2021-01-01,IN,Thiruvananthapuram,70,Good Quality
2021-01-01,IN,Shillong,195,Bad Quality
2021-01-01,IN,Kolkata,181,Bad Quality
2021-01-01,IN,Patna,171,Bad Quality
2021-01-01,IN,Bhopal,177,Bad Quality
2021-01-01,IN,Jaipur,157,Bad Quality
2021-01-01,IN,Thrissur,98,Good Quality
2021-01-01,IN,Chandigarh,174,Bad Quality
2021-01-01,IN,Bhopal,177,Bad Quality
2021-01-01,IN,Lucknow,279,Bad Quality
2021-01-01,IN,Gandhinagar,155,Bad Quality
2021-01-01,IN,Patna,171,Bad Quality
2021-01-01,IN,Jaipur,157,Bad Quality
2021-01-01,IN,Hyderabad,165,Bad Quality
2021-01-01,IN,New Delhi,390,Bad Quality
2021-01-01,IN,Kolkata,181,Bad Quality
2021-01-01,IN,Thrissur,98,Good Quality
2021-01-01,IN,Chennai,102,Bad Quality
2021-01-01,IN,Chandigarh,174,Bad Quality
2021-01-01,IN,Bengaluru,149,Bad Quality
2021-01-01,IN,Shillong,195,Bad Quality
2021-01-01,IN,Gandhinagar,155,Bad Quality
2021-01-01,IN,Chennai,102,Bad Quality
2021-01-01,IN,Thiruvananthapuram,70,Good Quality
2021-01-01,IN,Mysore,68,Good Quality
2021-01-01,IN,Visakhapatnam,182,Bad Quality
2021-01-01,IN,Mumbai,186,Bad Quality
2021-01-02,IN,Nagpur,117,Bad Quality
2021-01-02,IN,Bengaluru,119,Bad Quality
2021-01-02,IN,Visakhapatnam,180,Bad Quality
2021-01-02,IN,Bhopal,140,Bad Quality
2021-01-02,IN,Shillong,186,Bad Quality
2021-01-02,IN,Thrissur,112,Bad Quality
2021-01-02,IN,Jaipur,138,Bad Quality
2021-01-02,IN,Mumbai,164,Bad Quality
2021-01-02,IN,Mysore,84,Good Quality
2021-01-02,IN,Lucknow,189,Bad Quality
2021-01-02,IN,New Delhi,242,Bad Quality
2021-01-02,IN,Chandigarh,164,Bad Quality
2021-01-02,IN,Patna,182,Bad Quality
2021-01-02,IN,Gandhinagar,138,Bad Quality
2021-01-02,IN,Chennai,97,Good Quality
2021-01-02,IN,Thiruvananthapuram,99,Good Quality
2021-01-02,IN,Hyderabad,161,Bad Quality
2021-01-02,IN,Kolkata,185,Bad Quality
2021-01-03,IN,Bhopal,90,Good Quality
2021-01-03,IN,Nagpur,116,Bad Quality
2021-01-03,IN,New Delhi,154,Bad Quality
2021-01-03,IN,Gandhinagar,135,Bad Quality
2021-01-03,IN,Lucknow,164,Bad Quality
2021-01-03,IN,Shillong,82,Good Quality
2021-01-03,IN,Jaipur,143,Bad Quality
2021-01-03,IN,Mysore,93,Good Quality
2021-01-03,IN,Thiruvananthapuram,90,Good Quality
2021-01-03,IN,Hyderabad,155,Bad Quality
2021-01-03,IN,Kolkata,149,Bad Quality
2021-01-03,IN,Mumbai,158,Bad Quality
2021-01-03,IN,Chandigarh,112,Bad Quality
2021-01-03,IN,Visakhapatnam,96,Good Quality
2021-01-03,IN,Bengaluru,107,Bad Quality
2021-01-03,IN,Chennai,75,Good Quality
2021-01-03,IN,Patna,132,Bad Quality
2021-01-03,IN,Thrissur,81,Good Quality
2021-01-04,IN,Hyderabad,152,Bad Quality
2021-01-04,IN,Thiruvananthapuram,76,Good Quality
2021-01-04,IN,Bhopal,109,Bad Quality
2021-01-04,IN,Visakhapatnam,163,Bad Quality
2021-01-04,IN,Patna,156,Bad Quality
2021-01-04,IN,Bengaluru,114,Bad Quality
2021-01-04,IN,Chandigarh,130,Bad Quality
2021-01-04,IN,Mumbai,114,Bad Quality
2021-01-04,IN,Jaipur,130,Bad Quality
2021-01-04,IN,Chennai,56,Good Quality
2021-01-04,IN,Lucknow,149,Bad Quality
2021-01-04,IN,Gandhinagar,146,Bad Quality
2021-01-04,IN,Mysore,94,Good Quality
2021-01-04,IN,Thrissur,78,Good Quality
2021-01-04,IN,Kolkata,155,Bad Quality
2021-01-04,IN,Nagpur,166,Bad Quality
2021-01-04,IN,New Delhi,95,Good Quality
2021-01-04,IN,Shillong,86,Good Quality
2021-01-05,IN,Thiruvananthapuram,68,Good Quality
2021-01-05,IN,Jaipur,152,Bad Quality
2021-01-05,IN,Kolkata,95,Good Quality
2021-01-05,IN,Thrissur,72,Good Quality
2021-01-05,IN,Bengaluru,127,Bad Quality
2021-01-05,IN,Gandhinagar,118,Bad Quality
2021-01-05,IN,Chennai,53,Good Quality
2021-01-05,IN,Hyderabad,122,Bad Quality
2021-01-05,IN,Patna,149,Bad Quality
2021-01-05,IN,New Delhi,157,Bad Quality
2021-01-05,IN,Mumbai,73,Good Quality
2021-01-05,IN,Mysore,98,Good Quality
2021-01-05,IN,Lucknow,168,Bad Quality
2021-01-05,IN,Bhopal,87,Good Quality
2021-01-05,IN,Chandigarh,170,Bad Quality
2021-01-05,IN,Visakhapatnam,84,Good Quality
2021-01-05,IN,Nagpur,132,Bad Quality
2021-01-05,IN,Shillong,97,Good Quality
2021-01-06,IN,Gandhinagar,123,Bad Quality
2021-01-06,IN,Visakhapatnam,97,Good Quality
2021-01-06,IN,Mumbai,63,Good Quality
2021-01-06,IN,Patna,91,Good Quality
2021-01-06,IN,Bhopal,78,Good Quality
2021-01-06,IN,New Delhi,89,Good Quality
2021-01-06,IN,Shillong,55,Good Quality
2021-01-06,IN,Nagpur,95,Good Quality
2021-01-06,IN,Thiruvananthapuram,53,Good Quality
2021-01-06,IN,Thrissur,49,Good Quality
2021-01-06,IN,Hyderabad,57,Good Quality
2021-01-06,IN,Kolkata,81,Good Quality
2021-01-06,IN,Bengaluru,32,Good Quality
2021-01-06,IN,Jaipur,153,Bad Quality
2021-01-06,IN,Chandigarh,67,Good Quality
2021-01-06,IN,Chennai,61,Good Quality
2021-01-06,IN,Mysore,45,Good Quality
2021-01-06,IN,Lucknow,99,Good Quality
2021-01-13,IN,Thrissur,106,Bad Quality
2021-01-13,IN,Bengaluru,95,Good Quality
2021-01-13,IN,Shillong,187,Bad Quality
2021-01-13,IN,Hyderabad,161,Bad Quality
2021-01-13,IN,Kolkata,173,Bad Quality
2021-01-13,IN,New Delhi,284,Bad Quality
2021-01-13,IN,Chennai,132,Bad Quality
2021-01-13,IN,Nagpur,96,Good Quality
2021-01-13,IN,Chandigarh,165,Bad Quality
2021-01-13,IN,Jaipur,151,Bad Quality
2021-01-13,IN,Mumbai,163,Bad Quality
2021-01-13,IN,Bhopal,143,Bad Quality
2021-01-13,IN,Visakhapatnam,175,Bad Quality
2021-01-13,IN,Mysore,65,Good Quality
2021-01-13,IN,Lucknow,197,Bad Quality
2021-01-13,IN,Patna,167,Bad Quality
2021-01-13,IN,Thiruvananthapuram,58,Good Quality
2021-01-13,IN,Gandhinagar,134,Bad Quality
2021-01-14,IN,Lucknow,224,Bad Quality
2021-01-14,IN,Gandhinagar,119,Bad Quality
2021-01-14,IN,Kolkata,181,Bad Quality
2021-01-14,IN,Thrissur,131,Bad Quality
2021-01-14,IN,Chennai,120,Bad Quality
2021-01-14,IN,Jaipur,157,Bad Quality
2021-01-14,IN,Bengaluru,108,Bad Quality
2021-01-14,IN,Hyderabad,160,Bad Quality
2021-01-14,IN,Chandigarh,175,Bad Quality
2021-01-14,IN,Thiruvananthapuram,45,Good Quality
2021-01-14,IN,Patna,186,Bad Quality
2021-01-14,IN,Visakhapatnam,159,Bad Quality
2021-01-14,IN,Bhopal,104,Bad Quality
2021-01-14,IN,Nagpur,88,Good Quality
2021-01-14,IN,New Delhi,436,Bad Quality
2021-01-14,IN,Shillong,197,Bad Quality
2021-01-14,IN,Mumbai,166,Bad Quality
2021-01-14,IN,Mysore,64,Good Quality
2021-01-15,IN,Chandigarh,167,Bad Quality
2021-01-15,IN,Jaipur,131,Bad Quality
2021-01-15,IN,Bhopal,102,Bad Quality
2021-01-15,IN,Visakhapatnam,162,Bad Quality
2021-01-15,IN,Mumbai,154,Bad Quality
2021-01-15,IN,Thiruvananthapuram,63,Good Quality
2021-01-15,IN,Patna,166,Bad Quality
2021-01-15,IN,Chennai,123,Bad Quality
2021-01-15,IN,Gandhinagar,94,Good Quality
2021-01-15,IN,Mysore,64,Good Quality
2021-01-15,IN,Lucknow,244,Bad Quality
2021-01-15,IN,Nagpur,92,Good Quality
2021-01-15,IN,Shillong,173,Bad Quality
2021-01-15,IN,Kolkata,188,Bad Quality
2021-01-15,IN,New Delhi,436,Bad Quality
2021-01-15,IN,Bengaluru,119,Bad Quality
2021-01-15,IN,Hyderabad,164,Bad Quality
2021-01-15,IN,Thrissur,136,Bad Quality
2021-01-16,IN,Mumbai,156,Bad Quality
2021-01-16,IN,Chandigarh,155,Bad Quality
2021-01-16,IN,Chennai,98,Good Quality
2021-01-16,IN,Shillong,209,Bad Quality
2021-01-16,IN,New Delhi,314,Bad Quality
2021-01-16,IN,Mysore,68,Good Quality
2021-01-16,IN,Thrissur,135,Bad Quality
2021-01-16,IN,Lucknow,220,Bad Quality
2021-01-16,IN,Visakhapatnam,156,Bad Quality
2021-01-16,IN,Bhopal,151,Bad Quality
2021-01-16,IN,Nagpur,103,Bad Quality
2021-01-16,IN,Kolkata,206,Bad Quality
2021-01-16,IN,Patna,170,Bad Quality
2021-01-16,IN,Hyderabad,160,Bad Quality
2021-01-16,IN,Thiruvananthapuram,71,Good Quality
2021-01-16,IN,Bengaluru,126,Bad Quality
2021-01-16,IN,Jaipur,151,Bad Quality
2021-01-16,IN,Gandhinagar,145,Bad Quality
2021-01-17,IN,Thrissur,118,Bad Quality
2021-01-17,IN,Chennai,82,Good Quality
